
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,23,MIN,NBA,SG,79,63,26.2,3.4,8.6,.397,1.3,3.7,.356,2.1,5.0,.427,0.8,1.2,.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,2.1,9.0
2011-12,24,MIN,NBA,SF,65,64,22.6,2.4,6.1,.398,0.8,2.6,.314,1.6,3.5,.461,0.4,0.5,.706,0.4,2.4,2.7,0.9,0.5,0.7,0.9,1.8,6.0
2012-13,25,PHO,NBA,SF,50,21,19.1,3.2,7.9,.407,1.0,3.1,.323,2.2,4.8,.461,0.5,0.7,.771,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1,8.0
2013-14,26,LAL,NBA,SF,79,62,28.4,3.5,8.2,.425,1.3,3.4,.369,2.2,4.8,.466,0.8,1.0,.792,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,9.1
Career,,,NBA,,273,210,24.7,3.2,7.8,.408,1.1,3.2,.346,2.1,4.5,.452,0.6,0.9,.739,0.6,2.6,3.3,1.3,0.7,0.7,1.1,2.0,8.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,144,127,24.6,3.0,7.5,.398,1.1,3.2,.341,1.9,4.3,.440,0.6,0.9,.698,0.5,2.4,2.9,1.4,0.6,0.7,1.1,1.9,7.7
1 season,,LAL,NBA,,79,62,28.4,3.5,8.2,.425,1.3,3.4,.369,2.2,4.8,.466,0.8,1.0,.792,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,9.1
1 season,,PHO,NBA,,50,21,19.1,3.2,7.9,.407,1.0,3.1,.323,2.2,4.8,.461,0.5,0.7,.771,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1,8.0